student_id,nombre_estudiante,grado,asignatura,docente,nota_parcial_1,nota_parcial_2,nota_final,promedio_general,periodo_evaluacion,fecha,presente,tipo_falta,tarea_id,fecha_entrega_programada,fecha_entregada,estado_entrega,cumplimiento_tareas_porcentaje,participacion_clase,interacciones_LMS,historial_reprobacion,nota_ultima_evaluacion,asistencia_porcentaje,numero_faltas_ultimos_30_dias,situacion_familiar,situacion_socioeconomica,evaluacion_emocional
6af694df-335b-4dca-9799-895b121c08bb,Tonya Rice,1ro,Lenguaje,Rebekah Valentine,5.7,8.6,7.2,9.0,Trimestre 3,2025-04-07,0,justificada,23b49007-dbb4-4513-9690-d0b8133688f7,2025-05-13,2025-05-13,no entregada,58,3,0,2,6.2,90.1,4,madre sola,t,alta
01cf06c2-ed9b-46ab-9780-14b290b3094a,Pamela Anderson,1ro,Matematicas,Ryan Clarke,2.6,9.6,6.1,7.5,Trimestre 2,2025-04-01,1,,0cd8f2f1-3f94-4b39-8b50-d46b33198b7f,2025-05-01,2025-05-01,entregada a tiempo,64,2,5,1,9.2,98.2,10,padres,t,baja
7c80ac3f-b435-4e16-8f75-37c10cdd4e4d,Caroline Jones,5to,Historia,Ryan Clarke,2.6,7.1,4.8,8.0,Trimestre 1,2025-03-16,0,injustificada,90fe2bd8-f2ee-46f7-8dd9-fe56152ffa63,2025-04-20,2025-04-20,entregada a tiempo,92,1,17,2,8.6,72.7,3,tutor,t,baja
480d0c2d-d1e1-4391-b6ff-dd9214447b13,Amanda Martinez,3ro,Lenguaje,Phillip Thomas,9.7,1.1,5.4,4.7,Trimestre 2,2025-03-16,0,justificada,c8a26906-abd2-4466-996f-e99cf0700141,2025-06-04,2025-06-04,entregada a tiempo,87,4,11,2,8.2,70.1,8,padres,t,baja
1d3ccb57-2a2c-45fc-9bda-e9f30576eb98,Kimberly Green,5to,Lenguaje,Pamela Kelly,9.8,2.2,6.0,9.8,Trimestre 1,2025-04-01,1,,12b75970-8f1b-4462-9f86-09c4513186ea,2025-04-20,2025-04-20,entregada a tiempo,75,2,13,2,6.9,94.9,1,tutor,t,alta
15aa45f8-0197-4cdb-b474-e0a914993f53,Anthony Murphy,5to,Historia,Mark Tate,6.7,1.5,4.1,4.4,Trimestre 2,2025-06-03,1,,292b58e9-04dd-4d8a-930e-11668d660bb7,2025-04-30,2025-05-29,tarde,56,5,6,1,1.5,77.5,5,padres,t,media
64601275-1f7b-4223-983e-c86e33eb837d,Bryan Adams,2do,Matematicas,Brian English Jr.,2.1,6.4,4.2,5.3,Trimestre 3,2025-04-11,1,,19b34369-dbe0-4e84-b7f2-735eb66107d2,2025-04-21,2025-04-21,entregada a tiempo,81,3,14,1,8.1,64.8,3,tutor,t,alta
83cb77f4-05d6-4b2a-9f26-a0bfaa2b025b,Jennifer Morris,2do,Historia,Ryan Clarke,1.3,6.0,3.6,7.2,Trimestre 2,2025-05-18,1,,07a3c4bd-3162-436c-bec4-51ee494f0121,2025-04-16,2025-04-16,tarde,74,0,3,1,1.6,92.2,5,padre solo,t,alta
7ce4695b-da6e-49fe-8880-16ac45a18e6b,Benjamin Smith,4to,Ciencias,Evelyn Smith,4.1,6.4,5.2,6.9,Trimestre 1,2025-05-19,0,justificada,873e2ac3-a7d4-48d6-9946-08cd6f94f81c,2025-04-23,2025-05-14,entregada a tiempo,50,4,8,3,6.6,80.8,5,padre solo,t,alta
5d569055-ee23-4773-86f7-f117d9efe4f2,David Hayes,5to,Matematicas,Amy Leblanc,6.8,1.0,3.9,5.6,Trimestre 3,2025-04-23,1,,388d3696-36d0-469d-b962-1eaaf21d5faf,2025-05-28,2025-05-28,tarde,71,1,3,0,3.3,86.7,10,tutor,t,baja
581160b9-149e-457d-9ba3-37767838d42e,Zachary Lin,3ro,Lenguaje,Pamela Kelly,4.4,7.2,5.8,4.9,Trimestre 2,2025-05-03,1,,8aebf669-ed83-40e0-a96d-cc3a41fc04b9,2025-05-02,2025-05-02,no entregada,82,5,16,0,1.3,94.2,3,padres,t,media
d352236a-6b54-47da-9047-96acbe69d79a,Susan Jones,5to,Historia,Ryan Clarke,3.8,7.4,5.6,7.1,Trimestre 3,2025-03-17,0,injustificada,f35c3885-4cec-4b4a-97e5-f2cb7bfe9cdf,2025-05-10,2025-05-10,entregada a tiempo,94,2,16,1,4.4,64.0,7,padres,t,alta
c41ca9fb-79ba-478b-80f2-6a173fa69481,Laura Rodriguez,5to,Matematicas,Amy Leblanc,2.1,2.7,2.4,8.3,Trimestre 3,2025-05-23,1,,68e90b63-d34b-4d5a-b267-a6e238cb8150,2025-05-01,2025-05-01,no entregada,91,0,1,3,6.0,66.6,3,madre sola,t,alta
e33b1932-9f7b-4249-922e-4bcfaafbec8a,Brian Henry,2do,Lenguaje,Ryan Clarke,8.1,6.0,7.0,8.7,Trimestre 1,2025-04-23,0,justificada,c8b7dfb2-3006-4c38-8b0d-0c4b6b35916f,2025-06-04,2025-06-04,entregada a tiempo,93,3,18,3,7.2,63.4,2,madre sola,t,baja
a47c12ed-ece3-4835-a45f-d1cb52067629,Maria Lopez,1ro,Matematicas,Brian English Jr.,8.8,5.2,7.0,9.7,Trimestre 3,2025-05-04,0,injustificada,03ca8468-7093-44d9-9105-27d65e78d2bd,2025-05-19,2025-05-19,tarde,97,0,4,2,7.5,61.9,0,padres,t,alta
982670db-ce2e-4093-84b8-0113832f858a,Hannah Mitchell,1ro,Lenguaje,Mark Tate,4.8,4.3,4.5,7.1,Trimestre 1,2025-04-26,0,injustificada,232fc7f9-b7f3-416f-a7c8-a62a12c9127e,2025-05-24,2025-05-24,entregada a tiempo,64,2,5,3,8.2,66.3,8,madre sola,t,media
61747824-75d7-4d55-80c0-4c5ef8981cf9,Julie Simpson,4to,Historia,Brian English Jr.,4.6,5.7,5.2,7.4,Trimestre 2,2025-03-20,1,,a07cb39a-c2e0-4356-8cc1-4fd303364476,2025-05-25,2025-05-25,entregada a tiempo,99,1,20,0,5.0,81.1,6,tutor,t,media
0f0bf809-7e9f-4b81-a041-61210a1db110,Maria Maldonado,1ro,Ciencias,Pamela Kelly,1.3,7.1,4.2,7.2,Trimestre 1,2025-04-28,1,,d0190a55-bda3-4bac-b055-6c14d5e854bc,2025-05-18,2025-05-18,entregada a tiempo,49,3,2,2,7.5,77.8,5,padre solo,t,media
69cc9b65-67d5-4827-9fa4-7424c826ced8,Michele Hamilton,2do,Ciencias,Mark Tate,5.9,4.8,5.3,7.1,Trimestre 2,2025-05-16,1,,73298f56-ab13-4a39-adb0-e79c6582e1c0,2025-06-09,2025-06-12,entregada a tiempo,92,3,9,1,9.2,99.3,3,madre sola,t,media
34de27c5-d526-4f82-b8b7-9e5109f4df3b,Brenda Frye,5to,Ingles,Rebekah Valentine,7.1,8.1,7.6,7.4,Trimestre 1,2025-04-16,1,,4008cda8-7f4b-4e66-972d-e1bcf51c76fe,2025-05-08,2025-05-08,entregada a tiempo,91,4,12,2,8.2,63.1,7,tutor,t,alta
fdc0ba28-9ddd-4e14-9a93-b7c97ccce12f,Christine Daniels,3ro,Lenguaje,Mark Tate,7.1,7.0,7.0,7.1,Trimestre 1,2025-05-01,1,,b0be900a-c4e2-4ad4-8e47-552773f2f0ea,2025-06-04,2025-06-16,entregada a tiempo,89,0,14,3,7.1,69.8,2,padres,t,alta
63376e66-3362-4d78-916b-222bc19fd3c9,Darryl James,3ro,Ingles,Phillip Thomas,3.5,4.6,4.0,9.5,Trimestre 2,2025-05-05,0,justificada,44c83f05-fb4e-48f8-93b3-327e4e256955,2025-05-22,2025-05-22,entregada a tiempo,65,3,20,2,6.2,89.2,2,madre sola,t,baja
2e521e18-35fe-4686-a273-c7310685ed9d,Amanda Johnson,5to,Historia,Pamela Kelly,1.5,3.3,2.4,8.1,Trimestre 2,2025-04-27,1,,14d43aeb-9d01-4afd-b525-12c600d3a27b,2025-05-27,2025-05-27,entregada a tiempo,98,1,2,3,2.6,61.0,3,tutor,t,baja
44cad3c1-ba44-4854-9f9a-b54d8b9da77b,Adriana Greene,4to,Lenguaje,Ryan Clarke,8.1,6.1,7.1,5.5,Trimestre 3,2025-04-13,1,,a1cfe2ff-90bc-4198-8f63-23171f6912e8,2025-06-02,2025-06-02,entregada a tiempo,85,4,0,0,1.6,67.9,1,padre solo,t,alta
23f5d546-031e-4643-93b8-1f470fef9b43,Elizabeth Martinez,4to,Ciencias,Pamela Kelly,2.1,6.9,4.5,5.7,Trimestre 1,2025-03-28,0,injustificada,b3b7ac8d-c4b5-427b-82fb-6f24c9bbde00,2025-05-21,2025-05-21,entregada a tiempo,89,3,1,1,9.3,71.5,0,madre sola,t,media
792dba4d-f5ab-44fb-8c3e-81e1e9dd3ff1,Bonnie Valdez,4to,Ingles,Amy Leblanc,4.8,9.7,7.2,7.5,Trimestre 1,2025-05-24,0,injustificada,4c39bfcb-7890-42ab-958d-70e048da8047,2025-04-28,2025-04-28,tarde,57,2,15,1,5.1,76.5,8,tutor,t,media
ff769689-a8b5-43bf-aaab-892bcc2569e2,Sharon Yang,3ro,Lenguaje,Phillip Thomas,6.2,7.9,7.1,5.3,Trimestre 2,2025-05-26,0,injustificada,afed37b8-c9c3-4642-9463-a8d4b3e507a3,2025-05-12,2025-05-12,entregada a tiempo,59,0,19,0,6.5,94.8,7,madre sola,t,alta
96ad36d5-e70e-4890-a079-7dec1d3609f9,Kimberly Hill,5to,Matematicas,Pamela Kelly,3.7,2.5,3.1,5.8,Trimestre 3,2025-04-04,0,injustificada,76775f1d-474c-41e4-a88b-0f3dcd355815,2025-04-15,2025-04-15,entregada a tiempo,48,5,13,2,1.4,77.8,6,padres,t,media
80b0ad56-8d91-4b12-ac96-c8cfd3523ed9,Ryan Ward,4to,Matematicas,Brian English Jr.,3.6,8.9,6.2,7.5,Trimestre 3,2025-05-13,1,,beaa48db-c366-42cb-9de5-c443820b8b48,2025-05-23,2025-05-29,no entregada,84,1,0,0,2.4,70.6,8,tutor,t,alta
1e71cc99-57c8-432a-9f97-dfe761922101,Jason Gillespie,5to,Ingles,Evelyn Smith,4.6,7.9,6.2,8.5,Trimestre 2,2025-05-12,1,,cf020a39-6b88-42b3-a2d1-d37637437b60,2025-05-19,2025-05-19,entregada a tiempo,100,5,17,0,1.3,84.7,0,madre sola,t,alta
aec26819-a79e-469f-b3b3-9262f84c25b9,Hannah Fletcher,1ro,Matematicas,Ryan Clarke,5.7,6.4,6.1,7.3,Trimestre 2,2025-04-19,1,,d82e9c85-f560-4a83-b992-389eb7e32470,2025-05-26,2025-05-26,tarde,76,1,3,0,1.0,95.8,6,padres,t,media
4f26f6a8-16a2-4660-a281-32d74d6f63fa,Joshua Davis,1ro,Ingles,Evelyn Smith,3.9,6.0,5.0,6.8,Trimestre 2,2025-03-25,0,justificada,d0d8ff95-0f07-437a-bc71-231c3f175e5e,2025-05-18,2025-05-18,entregada a tiempo,89,3,18,0,3.0,80.8,8,madre sola,t,baja
be9d3519-1f0a-4025-92ce-b47ef123f5f2,Heather Todd,2do,Ingles,Mark Tate,6.6,3.5,5.0,6.3,Trimestre 3,2025-04-16,0,injustificada,a11caaa5-78f0-47cd-a91e-acd97cfbd628,2025-06-06,2025-06-06,entregada a tiempo,84,4,0,0,6.0,67.3,3,madre sola,t,media
e93c309d-ed95-404d-9531-ff990661320d,Rodney Morris,4to,Historia,Mark Tate,9.9,1.2,5.5,7.6,Trimestre 1,2025-05-27,1,,3b474d32-2fc8-4356-87ab-1fa472a190f8,2025-05-12,2025-05-12,entregada a tiempo,93,5,11,1,6.0,60.2,0,madre sola,t,alta
f6d0ca69-ef74-402a-bb10-f07793d06b96,John Day,4to,Matematicas,Amy Leblanc,4.0,8.1,6.0,9.1,Trimestre 3,2025-05-27,1,,5b683d20-e915-4023-80f8-5cf517ae7ca2,2025-06-09,2025-06-09,entregada a tiempo,68,3,5,1,9.5,70.0,4,padres,t,baja
190bbdba-81b2-4dd9-8f94-249fd6d82c88,Amy Alvarado,1ro,Matematicas,Mark Tate,3.8,5.9,4.8,5.7,Trimestre 1,2025-06-02,0,injustificada,5e063fa3-e293-411b-a2ab-9ea0e9f0025b,2025-04-15,2025-04-15,entregada a tiempo,76,2,11,3,2.1,61.5,10,madre sola,t,baja
91c249a4-4aea-4c89-92e8-f476f446bf23,Daniel Johnson,3ro,Matematicas,Evelyn Smith,8.6,5.3,6.9,4.1,Trimestre 3,2025-03-28,1,,af41be11-7b76-4ba8-9a65-acb710a740ea,2025-04-13,2025-04-13,entregada a tiempo,91,4,5,1,2.6,84.4,4,padre solo,t,baja
b2362804-877b-415b-867c-8d17cfc12f71,Kimberly Padilla,2do,Historia,Phillip Thomas,9.6,1.2,5.4,9.0,Trimestre 2,2025-06-02,1,,d999a4da-bed2-4eb5-88a0-cadaa8875314,2025-05-05,2025-05-05,entregada a tiempo,73,5,10,1,4.7,82.5,8,madre sola,t,media
13ec9bc2-69bf-4ee4-be6c-088fcae7b813,Edward Gibson,4to,Matematicas,Rebekah Valentine,5.9,2.6,4.2,8.8,Trimestre 1,2025-04-30,1,,0696971f-3e24-4f37-9354-b8f50877a1dd,2025-06-10,2025-06-11,entregada a tiempo,94,3,2,3,5.4,63.9,1,padre solo,t,alta
4ab02b0b-d7d4-42da-b3ed-af1c7d26de05,Troy Anderson,3ro,Historia,Phillip Thomas,8.5,7.2,7.8,6.0,Trimestre 2,2025-04-27,0,injustificada,efdfe256-1277-441c-8dd6-c39fd2d474e7,2025-05-30,2025-05-30,entregada a tiempo,79,1,0,2,8.7,63.1,5,madre sola,t,media
7c575692-c34f-4d36-96be-34df8bda6257,Amanda Moore DDS,1ro,Ciencias,Amy Leblanc,9.3,4.7,7.0,9.0,Trimestre 1,2025-05-03,1,,15c922e1-a3a8-4df0-bdc8-df5f730c5647,2025-05-23,2025-05-23,entregada a tiempo,67,3,8,0,6.9,64.5,9,padre solo,t,alta
0910c112-ee19-441e-b477-a3ec0aead954,Barry Daugherty,1ro,Ciencias,Rebekah Valentine,5.4,4.0,4.7,7.6,Trimestre 2,2025-04-16,1,,f27a1b56-c3a6-43c4-9ba2-01a60bd47004,2025-05-27,2025-05-27,entregada a tiempo,45,1,15,3,3.9,70.9,5,tutor,t,alta
38767860-99b4-4bbf-9e57-b03941d77359,Benjamin Moore,3ro,Ciencias,Mark Tate,8.8,8.1,8.4,8.5,Trimestre 1,2025-04-27,1,,59552ece-c45f-4daf-a553-0f5156768177,2025-04-28,2025-04-28,entregada a tiempo,57,0,4,2,5.6,82.9,6,tutor,t,baja
a62a57b4-54d8-4de4-9468-8b7f2a10100c,Karen Wilson,5to,Lenguaje,Phillip Thomas,9.7,4.1,6.9,8.2,Trimestre 3,2025-03-21,1,,afdb5ded-652f-4535-b33a-50644cfb53b4,2025-04-26,2025-04-26,entregada a tiempo,43,3,2,3,5.0,74.6,9,madre sola,t,baja
ffbf1f11-8df5-4548-8db5-15b59eeb7c16,Brad Riley,3ro,Ciencias,Crystal Robinson,6.6,3.3,4.9,8.5,Trimestre 3,2025-04-21,1,,04111a82-114c-43bc-a0af-f0749a78a326,2025-06-04,2025-06-04,entregada a tiempo,51,3,3,0,8.3,96.7,6,padres,t,baja
bdbb4bff-6365-405a-858c-b6f263f2e8d7,Kevin Figueroa,3ro,Matematicas,Mark Tate,1.8,1.4,1.6,7.6,Trimestre 2,2025-04-07,0,justificada,33eb3a02-b43a-4780-b124-1f7ce430ade3,2025-04-19,2025-04-19,entregada a tiempo,54,2,6,2,9.4,72.7,10,tutor,t,media
eb6a559c-16ec-4955-b4eb-9d8ad81fdecb,Dana Lopez,4to,Ingles,Amy Leblanc,4.1,5.4,4.8,7.4,Trimestre 3,2025-05-25,1,,a5586cbf-cf11-451f-ad66-fe41f8842968,2025-04-15,2025-04-15,tarde,81,3,2,3,7.5,84.2,10,padres,t,baja
0f8cab7d-982c-4b52-9392-fca0c89fe2e4,Mark Michael,4to,Ciencias,Christopher Moses,9.1,2.6,5.8,4.5,Trimestre 1,2025-03-16,0,injustificada,12dca018-9157-45ff-a0bc-fc0a1f85c3c7,2025-05-26,2025-05-26,entregada a tiempo,85,2,9,1,4.7,68.8,10,tutor,t,baja
23c262d1-e3cb-4361-97f7-e25ea48ec25d,Nicole Stephens,3ro,Matematicas,Rebekah Valentine,8.3,5.6,7.0,4.3,Trimestre 2,2025-04-30,0,justificada,9b3aab80-4766-4f2c-ab9d-2f040870a4c6,2025-06-08,2025-06-08,entregada a tiempo,88,0,14,0,3.2,74.4,6,tutor,t,media
77aadc0c-c07f-4310-9491-0f7ad4b3215f,Sharon Garcia,4to,Historia,Phillip Thomas,9.5,1.6,5.5,8.8,Trimestre 3,2025-03-16,0,justificada,ecca818d-42c6-456d-9a28-211a3fed47f5,2025-05-30,2025-05-30,entregada a tiempo,74,4,10,2,2.7,88.1,7,padre solo,t,media
43d554d2-26e3-4076-a575-60496e0d992f,Molly Griffith,2do,Ingles,Amy Leblanc,7.1,9.5,8.3,8.8,Trimestre 2,2025-04-04,1,,2b55c601-9afe-410a-adf0-4c89f7b69569,2025-06-11,2025-06-11,tarde,41,4,6,1,1.5,70.1,2,padre solo,t,media
3ba8e643-8600-4cdd-81e5-22b44d17b560,Bradley Wang,3ro,Ingles,Mark Tate,4.7,2.3,3.5,4.5,Trimestre 1,2025-03-26,0,injustificada,48ce67d8-8a8e-441b-b832-78044bd94234,2025-05-12,2025-05-12,tarde,52,3,12,0,1.7,88.2,2,madre sola,t,baja
a6381456-8b9b-476b-ae79-93ca90f15d2c,Amber Johnson,5to,Ingles,Christopher Moses,2.3,6.9,4.6,7.4,Trimestre 2,2025-04-30,1,,c8c6e904-7552-419e-88b4-680f6da80ee2,2025-05-01,2025-05-01,tarde,93,1,0,3,7.8,99.7,8,padres,t,media
f3224697-48d3-4e12-b049-a3cf6e8a678f,John Brown,1ro,Historia,Ryan Clarke,5.8,1.8,3.8,8.9,Trimestre 1,2025-04-17,0,justificada,05abaf2a-ec21-49c8-a65c-e258c89c8879,2025-05-05,2025-05-05,entregada a tiempo,69,1,16,2,5.8,61.6,8,padres,t,baja
32f8098c-5c93-4fad-8a16-5e6884949b00,Monica Baker,1ro,Ciencias,Crystal Robinson,7.4,3.4,5.4,8.3,Trimestre 2,2025-04-15,1,,8db24ce0-3cc3-4e0d-9b71-b65924e8b2ce,2025-05-14,2025-05-25,entregada a tiempo,58,2,4,1,4.2,89.2,4,padre solo,t,alta
09f4389f-6bb3-40d2-8805-dcf6bfb5b488,Jake Burton,3ro,Historia,Mark Tate,5.7,8.8,7.2,6.3,Trimestre 1,2025-05-20,0,injustificada,551b8992-1aa1-46b6-a45d-9669e3dcd51c,2025-04-13,2025-04-13,entregada a tiempo,82,3,13,2,9.0,92.5,0,madre sola,t,media
89da2f70-dc92-415a-a286-7d98c1a0b037,Ashley Tucker,5to,Ciencias,Ryan Clarke,1.3,6.8,4.0,9.9,Trimestre 1,2025-04-28,1,,4e029f71-5af1-4c9e-9ef2-da6d0ac6cdf8,2025-06-03,2025-06-03,entregada a tiempo,95,4,16,2,5.4,68.2,1,tutor,t,media
4fd7cbee-39b6-407d-9f47-e070a80b4d40,Brittney Marshall,3ro,Historia,Phillip Thomas,3.8,4.5,4.2,7.5,Trimestre 2,2025-05-25,1,,c93684a9-7a67-47cd-ab6d-156e8249c651,2025-04-19,2025-05-02,tarde,81,0,18,2,7.1,77.2,8,tutor,t,media
1cf2e614-2c29-4e39-83b4-9dfbe0111c64,Shelley Wolfe,1ro,Ciencias,Brian English Jr.,3.2,4.4,3.8,9.9,Trimestre 2,2025-05-20,1,,b36e6033-11f2-4e14-bc1d-1e36aa16e8d6,2025-04-23,2025-04-23,no entregada,73,1,11,2,2.3,62.0,1,tutor,t,baja
b48ea880-c4da-4b8e-a4ef-f41ead2106d3,William Gregory,5to,Historia,Evelyn Smith,5.1,7.8,6.4,6.5,Trimestre 2,2025-05-22,0,injustificada,a56dd74e-11a6-4448-851f-0f2aa62d631e,2025-05-15,2025-05-15,entregada a tiempo,89,1,12,2,4.0,63.7,0,padre solo,t,baja
ce897d7e-f1b9-4372-a42d-be08fa329faf,Brandy Saunders,1ro,Matematicas,Christopher Moses,4.3,5.6,4.9,6.7,Trimestre 1,2025-06-11,1,,b7df5510-ba68-4548-b79d-18f1eb00dfd6,2025-04-30,2025-05-15,entregada a tiempo,45,4,12,3,6.7,72.0,1,padres,t,alta
e9dd7e8f-a77b-48ed-8248-a2cc0ce2c2fa,Steven Farrell,5to,Matematicas,Mark Tate,5.8,2.6,4.2,7.4,Trimestre 2,2025-06-01,1,,bbcd656b-8f11-4c73-9776-378c33b64b61,2025-05-13,2025-05-13,entregada a tiempo,62,0,16,0,8.1,69.1,1,madre sola,t,alta
e821316c-2b2d-4c04-88f6-5e6b07479444,John Bean,3ro,Matematicas,Brian English Jr.,6.3,3.4,4.8,6.2,Trimestre 2,2025-03-28,0,injustificada,1c6205a2-a300-4ceb-922d-00b7ecf88e35,2025-06-09,2025-06-09,entregada a tiempo,54,0,15,3,1.8,62.4,9,madre sola,t,media
d64a8a24-cfd2-4782-b024-9bd03a38cf00,Monica Banks,1ro,Ingles,Christopher Moses,8.9,8.1,8.5,8.0,Trimestre 1,2025-03-22,1,,abdbdff3-0d92-47fb-95c4-5764a9c5274e,2025-04-25,2025-04-25,entregada a tiempo,97,4,7,3,9.0,85.9,4,padres,t,alta
e50d2bee-44da-4cd9-affe-21a036c63fa2,Thomas Mullins,2do,Lenguaje,Christopher Moses,9.2,7.8,8.5,5.4,Trimestre 1,2025-04-16,0,justificada,e54e192f-84f6-40fe-a32b-474ebdb043fe,2025-06-05,2025-06-08,entregada a tiempo,54,3,4,0,3.0,66.9,7,madre sola,t,baja
2bee5be2-849a-4ba2-bf9f-88e0bdb2785c,David Reed,2do,Matematicas,Amy Leblanc,8.8,1.4,5.1,8.8,Trimestre 1,2025-04-17,1,,bd7edcdb-74f2-436f-99b0-5bb127fef24c,2025-05-06,2025-05-06,tarde,78,4,6,3,2.2,81.7,1,padre solo,t,media
fceaecc2-9d94-49a2-b785-de17a8a0acf3,Robert Herrera,3ro,Ingles,Rebekah Valentine,2.5,5.2,3.9,5.7,Trimestre 3,2025-04-18,0,injustificada,61965a3f-5e64-451c-97a3-3bfb38c266dc,2025-04-30,2025-05-14,entregada a tiempo,70,2,15,2,1.6,85.0,8,tutor,t,alta
9272704c-57ae-4c6e-a068-26465ffe458e,Richard Ross,1ro,Matematicas,Phillip Thomas,8.7,7.1,7.9,7.2,Trimestre 3,2025-04-06,0,injustificada,55bb14fe-8b0a-42eb-a1d4-91b9080be46e,2025-05-03,2025-05-03,entregada a tiempo,88,2,5,3,1.5,78.4,10,padres,t,baja
2f8f6087-f978-4a6d-b98e-3cb063e2dd5e,Kayla Thomas,3ro,Matematicas,Christopher Moses,4.2,2.5,3.4,7.3,Trimestre 1,2025-05-26,0,justificada,36ae7944-da7f-4069-bb16-462259493b8e,2025-04-22,2025-04-22,no entregada,75,4,11,2,5.8,70.3,6,madre sola,t,media
abeb60eb-3ad9-43d2-810f-10055b363c31,Samantha Cox,4to,Ingles,Phillip Thomas,9.4,7.8,8.6,6.7,Trimestre 1,2025-04-18,0,justificada,603c31ab-4570-4d86-b88b-c455485e2def,2025-04-22,2025-04-22,entregada a tiempo,40,5,11,0,9.9,99.9,9,madre sola,t,alta
66aeb2d8-cec5-4dd3-938f-30c27f960f80,Pamela Miller,2do,Historia,Crystal Robinson,6.6,5.6,6.1,9.1,Trimestre 2,2025-03-18,1,,8fe61143-a384-4035-9906-b4bbf1bc5e1e,2025-05-28,2025-05-28,entregada a tiempo,46,5,14,1,3.1,82.1,0,padre solo,t,media
5abce0ed-3324-409c-98cf-fe255a8d847e,Elizabeth Raymond,4to,Ciencias,Christopher Moses,5.4,9.2,7.3,7.1,Trimestre 3,2025-04-19,0,injustificada,a44ca7b8-e5da-402e-8304-27bd2fa21c77,2025-04-24,2025-04-24,entregada a tiempo,51,2,5,0,4.9,85.8,5,tutor,t,alta
141be9bd-939b-4aea-b53d-ae037c7fbdd6,Christopher Johnson,3ro,Matematicas,Amy Leblanc,3.9,4.2,4.0,4.8,Trimestre 1,2025-03-21,1,,58b08317-6785-477d-944f-a8b72a968d89,2025-05-28,2025-05-28,entregada a tiempo,60,5,7,0,6.4,82.2,7,padres,t,media
5d1397b9-dc50-4ce7-a652-e8abf10b6605,William Galvan,3ro,Lenguaje,Evelyn Smith,5.0,7.9,6.5,9.6,Trimestre 2,2025-03-15,1,,9b0ca8ff-5acf-4f90-889c-8ead49d150ca,2025-04-15,2025-04-15,tarde,88,5,15,0,3.5,98.8,9,tutor,t,media
8e3e0ad2-51b3-4277-8c45-9747ddca3a34,Timothy Bishop,3ro,Lenguaje,Brian English Jr.,8.7,5.9,7.3,6.5,Trimestre 1,2025-04-21,1,,9ec08c28-7166-4212-9b32-c1b73c93b3eb,2025-05-02,2025-05-28,entregada a tiempo,77,0,18,2,1.3,61.3,7,padre solo,t,media
8d7e8518-9129-408e-91a1-916180fc1773,Alexander Nguyen,1ro,Ingles,Ryan Clarke,8.3,7.1,7.7,8.2,Trimestre 3,2025-06-07,0,injustificada,85108519-dda4-419a-9b7c-62c24311f3a2,2025-04-25,2025-04-25,tarde,64,4,13,3,9.8,84.4,2,madre sola,t,alta
41ac441a-598e-4008-a6d8-f1c760ab2357,Jackie Becker,3ro,Matematicas,Ryan Clarke,4.8,5.3,5.0,5.0,Trimestre 3,2025-05-06,1,,122a4f5d-67ae-4b0a-8669-f6d9d37b9148,2025-05-16,2025-05-16,no entregada,77,5,18,1,7.4,84.3,3,padre solo,t,alta
19992603-de51-4344-a6e5-fd716cba52da,Dana Vaughn,5to,Historia,Mark Tate,7.8,9.8,8.8,5.7,Trimestre 1,2025-04-28,0,justificada,41b502c9-49b8-43b1-8f0d-d15fedf620a7,2025-05-28,2025-05-28,entregada a tiempo,86,0,5,1,9.3,79.4,5,padre solo,t,alta
ee9294fa-6749-465a-8690-d785242657d5,Patrick Romero,3ro,Lenguaje,Amy Leblanc,3.8,1.9,2.8,5.9,Trimestre 2,2025-04-14,1,,c9fbf414-1123-433e-87af-b0835731c2c4,2025-06-10,2025-06-10,entregada a tiempo,87,5,0,0,2.9,61.0,4,padres,t,alta
f5a8cb67-1705-4540-a85d-6ff51a39827d,Alyssa Kline,2do,Matematicas,Ryan Clarke,8.5,9.5,9.0,7.8,Trimestre 2,2025-04-23,1,,8d6c6f0f-5cd2-4e8e-ba7f-d2ad060b0593,2025-06-02,2025-06-05,entregada a tiempo,48,4,20,3,1.5,81.2,6,padre solo,t,media
06807709-d14c-42cf-ad3a-e7bc3cbcab90,Krista Morgan,1ro,Ingles,Ryan Clarke,7.0,5.4,6.2,5.2,Trimestre 2,2025-05-27,0,injustificada,eebb8cae-40c6-4b96-8871-7de1cf8551c7,2025-05-30,2025-05-30,entregada a tiempo,85,3,9,0,9.1,65.4,5,madre sola,t,baja
589691fe-68bf-44d0-9e76-46f90a7638a8,Nathan Whitehead,4to,Historia,Christopher Moses,7.1,3.2,5.2,9.0,Trimestre 2,2025-04-14,1,,2a728bef-3ee6-4854-a9cf-ee69f6c0206c,2025-04-23,2025-04-23,entregada a tiempo,53,4,1,0,2.9,92.7,5,tutor,t,baja
0f28981e-320b-4bd7-a674-0e2a5c16dc5d,Susan Green,3ro,Ingles,Ryan Clarke,5.7,2.8,4.2,9.9,Trimestre 2,2025-03-29,0,justificada,7ccf977a-b93d-4899-91c1-60872e564864,2025-05-13,2025-05-13,tarde,43,5,12,3,3.1,95.2,2,tutor,t,media
